Period Number,Value,Date
1,1632663.625,1995-02-15
2,1676995.0,1995-02-16
3,1719783.75,1995-02-17
4,1761842.75,1995-02-21
5,1802851.625,1995-02-22
6,1842431.375,1995-02-23
7,1882606.875,1995-02-24
8,1922906.625,1995-02-27
9,1963098.75,1995-02-28
10,2003481.375,1995-03-01
11,2044193.625,1995-03-02
12,2087196.25,1995-03-03
13,2130793.75,1995-03-06
14,2172456.25,1995-03-07
15,2215045.75,1995-03-08
16,2256780.25,1995-03-09
17,2297918.5,1995-03-10
18,2338532.5,1995-03-13
19,2378523.0,1995-03-14
20,2415970.0,1995-03-15
21,2452307.0,1995-03-16
22,2488362.25,1995-03-17
23,2522713.0,1995-03-20
24,2556830.0,1995-03-21
25,2590620.25,1995-03-22
26,2624925.5,1995-03-23
27,2658877.25,1995-03-24
28,2692424.25,1995-03-27
29,2725682.0,1995-03-28
30,2756905.25,1995-03-29
31,2786129.25,1995-03-30
32,2816142.75,1995-03-31
33,2845176.5,1995-04-03
34,2875004.5,1995-04-04
35,2903112.0,1995-04-05
36,2930351.25,1995-04-06
37,2956750.0,1995-04-07
38,2982722.5,1995-04-10
39,3007561.75,1995-04-11
40,3032117.0,1995-04-12
41,3057797.0,1995-04-13
42,3081745.75,1995-04-17
43,3104360.75,1995-04-18
44,3125489.25,1995-04-19
45,3146028.0,1995-04-20
46,3166482.25,1995-04-21
47,3185185.0,1995-04-24
48,3204795.25,1995-04-25
49,3227369.0,1995-04-26
50,3247688.5,1995-04-27
51,3267412.5,1995-04-28
52,3286137.25,1995-05-01
53,3306613.0,1995-05-02
54,3327076.0,1995-05-03
55,3346547.5,1995-05-04
56,3365433.0,1995-05-05
57,3385778.5,1995-05-08
58,3407576.75,1995-05-09
59,3430085.5,1995-05-10
60,3454625.25,1995-05-11
61,3478853.75,1995-05-12
62,3504248.25,1995-05-15
63,3530969.0,1995-05-16
64,3558524.5,1995-05-17
65,3585983.25,1995-05-18
66,3611740.25,1995-05-19
67,3637223.0,1995-05-22
68,3662687.75,1995-05-23
69,3687667.5,1995-05-24
70,3712322.25,1995-05-25
71,3738461.0,1995-05-26
72,3764419.0,1995-05-30
73,3789941.75,1995-05-31
74,3815332.75,1995-06-01
75,3841209.25,1995-06-02
76,3867794.5,1995-06-05
77,3893840.0,1995-06-06
78,3919078.25,1995-06-07
79,3943685.75,1995-06-08
80,3967572.75,1995-06-09
81,3988335.25,1995-06-12
82,4004683.25,1995-06-13
83,4019453.5,1995-06-14
84,4033360.5,1995-06-15
85,4045600.5,1995-06-16
86,4057684.75,1995-06-19
87,4069592.0,1995-06-20
88,4081432.0,1995-06-21
89,4094313.5,1995-06-22
90,4105524.0,1995-06-23
91,4116992.5,1995-06-26
92,4127286.25,1995-06-27
93,4136986.75,1995-06-28
94,4145234.5,1995-06-29
95,4152334.5,1995-06-30
96,4158490.5,1995-07-03
97,4163745.25,1995-07-05
98,4170203.5,1995-07-06
99,4175056.25,1995-07-07
100,4177918.75,1995-07-10
101,4178425.0,1995-07-11
102,4175771.75,1995-07-12
103,4171986.25,1995-07-13
104,4167989.0,1995-07-14
105,4161395.5,1995-07-17
106,4151802.75,1995-07-18
107,4140741.75,1995-07-19
108,4126940.0,1995-07-20
109,4110814.25,1995-07-21
110,4092361.75,1995-07-24
111,4072444.25,1995-07-25
112,4049860.25,1995-07-26
113,4026762.75,1995-07-27
114,4003057.25,1995-07-28
115,3978605.0,1995-07-31
116,3953379.25,1995-08-01
117,3927872.0,1995-08-02
118,3900832.5,1995-08-03
119,3873812.75,1995-08-04
120,3847439.0,1995-08-07
121,3820130.0,1995-08-08
122,3803305.5,1995-08-09
123,3811850.75,1995-08-10
124,3823096.5,1995-08-11
125,3835087.25,1995-08-14
126,3846734.5,1995-08-15
127,3859921.25,1995-08-16
128,3872865.25,1995-08-17
129,3886558.0,1995-08-18
130,3900921.75,1995-08-21
131,3918469.5,1995-08-22
